Midterm_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,At_Risk,source
87.11,73.05,79.24,83.10000000000001,63.82,1,DS1
64.62,55.81,74.18,53.3,54.05,0,DS1
81.08,59.11,83.34,15.9,71.22,0,DS1
76.15,62.3,77.13,61.4,52.75,0,DS1
98.54,53.16,69.91,67.9,84.86,0,DS1
96.27,85.57,86.89,8.4,97.96,0,DS1
65.66,68.37,51.25,31.400000000000002,82.94,0,DS1
83.41,54.68,77.05,0.5,63.77,0,DS1
89.77,91.0,55.69,31.6,59.09,1,DS1
93.93,84.18,71.8,33.5,61.64,0,DS1
44.09,72.61,89.56,63.0,61.08,1,DS1
58.12,62.37,57.12,19.9,65.69,1,DS1
59.21,57.59,96.79,3.0,54.87,0,DS1
66.07,72.92,94.43,31.6,94.79,0,DS1
50.16,94.26,70.75,82.6,94.26,0,DS1
69.77,59.42,50.3,39.900000000000006,80.76,0,DS1
79.79,78.43,89.49,41.5,53.1,0,DS1
69.84,98.08,94.04,46.900000000000006,90.2,0,DS1
79.95,81.86,58.74,75.19999999999999,53.09,0,DS1
43.99,72.0,95.81,48.0,55.32,1,DS1
92.56,85.82,95.7,9.1,66.26,1,DS1
96.34,91.23,73.56,20.6,71.57,0,DS1
77.07,74.81,89.9,18.799999999999997,67.69,0,DS1
92.88,93.59,72.25,50.8,58.26,0,DS1
47.89,75.73,78.2,3.0,55.61,0,DS1
87.85,91.5,65.99,28.4,92.97,1,DS1
47.15,97.6,57.97,60.7,68.16,0,DS1
64.48,75.06,87.33,35.5,60.93,0,DS1
59.43,80.25,50.07,70.8,74.35,0,DS1
75.14,80.47,78.98,39.1,51.84,0,DS1
58.09,89.07,93.23,97.89999999999999,80.01,0,DS1
78.24,91.15,61.06,96.5,62.42,0,DS1
62.04,51.36,66.64,80.0,79.91,0,DS1
91.65,86.67,79.37,95.39999999999999,80.71,0,DS1
78.03,89.19,62.34,20.5,90.46,0,DS1
52.92,85.02,92.37,75.1,61.5,0,DS1
60.17,74.81,68.33,32.2,73.17,0,DS1
90.85,52.07,79.08,72.5,98.09,1,DS1
63.19,72.1,61.31,37.400000000000006,86.36,0,DS1
72.15,90.91,52.07,28.900000000000002,98.77,0,DS1
78.94,96.7,58.69,95.9,96.37,0,DS1
60.87,61.47,52.31,21.0,80.54,0,DS1
57.64,78.96,73.43,75.9,63.2,0,DS1
68.52,90.22,79.33,67.5,87.85,0,DS1
52.89,87.62,52.23,30.299999999999997,84.91,0,DS1
57.05,80.94,54.52,45.8,79.44,0,DS1
43.72,50.93,74.28,14.299999999999999,84.89,1,DS1
58.24,74.81,89.96,92.10000000000001,80.68,0,DS1
59.24,74.81,81.4,96.8,75.97,0,DS1
97.71,86.14,55.24,73.2,70.8,0,DS1
75.38,88.29,94.38,84.9,52.24,0,DS1
87.24,71.55,95.87,8.299999999999999,93.28,0,DS1
42.72,99.69,66.25,38.4,93.28,0,DS1
46.39,88.54,80.8,33.1,79.7,0,DS1
88.87,78.93,74.62,56.5,63.39,0,DS1
77.41,96.71,97.1,18.3,51.41,0,DS1
51.46,95.41,75.44,56.3,50.07,0,DS1
64.29,90.73,98.0,65.4,53.65,1,DS1
72.32,78.18,59.97,13.200000000000001,67.99,0,DS1
90.62,74.81,67.28,13.200000000000001,59.42,0,DS1
43.62,74.81,89.07,3.5,63.25,0,DS1
75.8,62.54,89.18,76.10000000000001,84.98,0,DS1
83.02,74.81,86.61,33.1,97.96,1,DS1
98.67,78.89,92.98,22.5,60.34,1,DS1
88.43,74.81,85.13,77.8,73.28,0,DS1
56.57,96.13,81.8,14.299999999999999,99.57,1,DS1
82.57,77.86,72.95,42.699999999999996,96.58,1,DS1
85.8,76.33,73.35,74.5,67.62,0,DS1
83.78,71.78,70.31,57.400000000000006,65.98,1,DS1
89.21,52.9,81.01,55.4,62.11,0,DS1
94.22,94.12,70.33,15.700000000000001,57.77,0,DS1
45.91,74.81,57.37,18.1,73.0,0,DS1
46.29,82.12,55.33,58.3,67.06,0,DS1
87.78,80.37,96.22,2.4,87.24,1,DS1
55.14,74.81,51.24,86.89999999999999,61.84,0,DS1
43.51,76.29,55.27,35.0,86.82,0,DS1
64.07,59.07,72.27,41.7,64.41,0,DS1
89.19,64.03,63.15,25.8,79.64,0,DS1
47.59,76.21,70.29,87.69999999999999,81.92,1,DS1
80.31,89.47,55.87,64.3,83.59,0,DS1
40.22,71.6,56.55,45.0,58.77,0,DS1
46.58,74.81,90.03,58.5,64.14,0,DS1
61.05,54.4,87.96,38.0,62.31,0,DS1
45.02,83.15,55.21,46.6,78.81,1,DS1
90.75,71.17,83.39,35.8,53.79,0,DS1
91.84,56.27,80.47,41.1,75.91,0,DS1
85.33,74.81,85.67,31.5,54.37,0,DS1
54.55,60.38,73.72,7.800000000000001,66.85,0,DS1
71.39,75.45,63.5,3.7,84.34,1,DS1
51.05,65.31,83.18,17.4,70.63,0,DS1
56.88,96.58,68.57,25.2,64.02,0,DS1
70.96,61.41,60.95,89.0,80.79,0,DS1
84.1,71.0,70.43,61.1,87.01,0,DS1
45.68,97.97,88.16,95.8,62.73,1,DS1
57.8,65.94,73.79,34.0,64.97,1,DS1
95.6,74.81,64.99,40.199999999999996,82.01,0,DS1
65.75,65.84,91.59,72.0,98.26,0,DS1
96.33,55.53,94.08,57.800000000000004,60.69,1,DS1
99.48,81.38,71.66,52.800000000000004,82.71,0,DS1
71.6,95.8,68.73,57.599999999999994,95.33,0,DS1
57.28,72.63,80.63,58.4,73.1,0,DS1
87.45,81.31,52.9,76.6,65.84,0,DS1
49.56,74.81,84.57,66.8,83.34,0,DS1
55.12,70.75,89.11,95.7,51.57,0,DS1
87.09,80.74,69.87,94.80000000000001,68.01,0,DS1
66.02,74.81,58.73,42.199999999999996,62.9,0,DS1
52.09,68.9,51.44,3.5999999999999996,61.23,1,DS1
79.07,72.12,81.86,1.1,58.99,0,DS1
83.97,93.2,63.45,12.3,86.85,0,DS1
47.5,67.42,73.19,7.5,97.75,1,DS1
56.62,81.76,69.32,37.3,69.24,0,DS1
53.28,74.81,58.74,5.300000000000001,52.46,0,DS1
62.79,62.63,75.42,62.5,85.95,0,DS1
85.81,82.42,72.98,19.0,76.91,0,DS1
82.82,88.12,81.21,51.4,86.18,0,DS1
79.75,73.11,62.59,10.3,82.4,0,DS1
40.38,66.75,60.73,82.8,95.27,0,DS1
48.53,95.51,90.72,78.0,57.02,0,DS1
53.4,56.79,85.11,38.6,58.46,0,DS1
56.32,86.04,88.61,91.1,67.08,0,DS1
48.79,84.51,56.16,18.6,74.57,0,DS1
64.62,84.51,61.2,81.4,96.29,0,DS1
44.51,74.81,78.78,54.6,95.35,0,DS1
85.0,86.41,92.86,33.0,93.59,0,DS1
87.26,65.08,94.61,8.4,61.13,0,DS1
74.46,67.67,91.6,17.1,86.48,0,DS1
45.38,69.56,52.17,86.30000000000001,69.17,0,DS1
93.4,51.54,91.04,60.7,96.56,0,DS1
97.94,74.81,94.95,23.700000000000003,60.73,0,DS1
52.14,53.68,52.84,49.6,57.06,0,DS1
82.28,84.99,70.81,10.8,92.12,1,DS1
90.52,74.81,76.83,9.9,85.85,1,DS1
72.39,92.19,61.64,90.8,91.07,0,DS1
59.4,77.67,75.83,45.8,57.9,0,DS1
68.71,86.26,94.3,36.2,94.24,0,DS1
70.74,65.14,93.35,94.9,83.88,0,DS1
64.04,87.28,96.99,39.900000000000006,82.58,0,DS1
95.79,67.17,74.21,33.6,79.13,0,DS1
84.63,95.14,70.53,27.3,88.24,0,DS1
54.48,58.17,83.29,56.5,70.78,0,DS1
75.13,65.79,70.84,55.8,56.64,0,DS1
81.32,74.94,52.1,1.6,76.96,0,DS1
48.41,88.79,86.0,65.4,87.41,0,DS1
61.51,87.44,64.05,78.8,57.68,0,DS1
94.33,60.54,52.45,61.6,61.2,0,DS1
74.03,57.21,51.03,87.0,84.83,0,DS1
53.02,65.2,96.57,27.599999999999998,63.48,0,DS1
47.37,74.19,62.6,19.2,58.5,0,DS1
71.09,76.95,72.39,69.7,94.47,1,DS1
72.86,71.46,97.53,18.9,58.04,0,DS1
60.06,83.15,73.38,9.1,67.21,0,DS1
77.82,71.38,53.93,9.7,71.42,0,DS1
44.12,97.32,77.6,76.8,73.81,0,DS1
48.71,63.05,54.41,2.9,68.07,0,DS1
72.78,81.37,54.75,28.900000000000002,95.63,1,DS1
43.71,80.57,92.57,12.9,82.93,1,DS1
92.85,64.08,64.47,75.5,67.97,1,DS1
48.53,70.58,83.93,50.300000000000004,67.89,0,DS1
80.44,68.27,75.45,20.5,75.15,0,DS1
63.47,58.62,61.12,75.0,51.68,0,DS1
63.99,74.81,75.89,75.0,96.33,0,DS1
85.89,69.33,53.45,52.300000000000004,61.17,0,DS1
69.97,58.92,67.36,27.599999999999998,84.88,0,DS1
83.54,72.49,76.14,58.6,88.89,0,DS1
70.31,71.09,61.42,93.4,91.37,0,DS1
75.57,56.57,83.01,5.2,58.28,0,DS1
85.64,56.56,52.59,26.7,76.83,1,DS1
76.44,82.38,74.24,28.5,54.18,0,DS1
76.94,85.33,85.75,63.2,90.24,0,DS1
87.35,97.06,71.5,65.1,74.32,0,DS1
96.95,54.35,93.73,20.6,57.92,0,DS1
62.6,55.89,81.61,21.6,85.93,0,DS1
74.63,52.59,97.92,92.8,66.56,0,DS1
45.18,76.61,64.21,75.6,55.73,0,DS1
61.53,81.14,96.94,93.4,73.05,0,DS1
64.72,74.81,80.34,83.0,61.76,0,DS1
90.11,89.9,87.26,40.199999999999996,97.51,1,DS1
70.8,84.33,95.11,12.2,68.07,0,DS1
83.86,99.29,77.56,63.0,78.62,0,DS1
41.14,74.81,93.11,35.2,97.42,0,DS1
67.87,52.92,77.08,42.5,69.69,0,DS1
94.08,63.74,79.96,42.599999999999994,67.91,0,DS1
53.46,50.95,72.25,93.69999999999999,58.12,0,DS1
41.89,96.63,57.28,6.8999999999999995,96.92,0,DS1
66.0,65.2,77.68,19.3,90.04,0,DS1
82.27,77.62,98.87,60.8,61.05,0,DS1
67.27,74.81,89.36,88.4,66.63,0,DS1
67.6,62.29,87.37,91.8,95.75,0,DS1
80.19,57.62,82.17,55.9,76.86,0,DS1
55.26,66.02,67.4,3.5,77.82,0,DS1
85.11,80.77,58.48,36.3,82.41,0,DS1
49.19,98.58,61.23,91.89999999999999,88.11,0,DS1
63.75,74.81,50.32,50.0,96.96,0,DS1
79.36,76.64,83.67,72.69999999999999,90.11,0,DS1
89.7,51.76,90.59,26.9,96.73,0,DS1
87.49,92.0,63.45,2.5,91.03,0,DS1
83.3,52.24,54.59,57.800000000000004,52.32,0,DS1
61.55,95.31,66.79,83.5,55.88,0,DS1
47.34,76.93,64.6,99.0,94.24,1,DS1
53.01,58.42,72.54,84.7,51.38,0,DS1
91.89,72.59,63.21,55.4,89.71,0,DS1
91.44,99.75,66.99,60.9,92.49,1,DS1
97.09,65.25,95.38,82.4,70.77,0,DS1
44.56,63.47,66.74,2.0,67.74,0,DS1
72.21,55.9,89.28,95.19999999999999,59.72,0,DS1
78.92,79.86,81.29,53.099999999999994,52.45,0,DS1
82.64,54.46,66.88,95.19999999999999,87.27,0,DS1
78.63,88.3,90.89,76.5,53.69,0,DS1
86.2,95.96,79.75,15.2,97.23,0,DS1
61.57,74.81,50.43,16.5,64.84,0,DS1
50.77,55.4,53.44,35.4,89.71,0,DS1
52.28,77.91,87.63,26.400000000000002,52.98,0,DS1
40.72,74.81,72.33,43.9,76.81,0,DS1
61.02,78.6,70.28,60.4,67.45,0,DS1
45.5,90.75,57.29,43.7,51.5,0,DS1
59.29,76.89,57.87,5.6000000000000005,82.79,0,DS1
77.69,74.81,89.89,97.6,97.16,0,DS1
93.67,90.08,91.45,42.5,50.54,0,DS1
90.38,63.83,78.0,85.1,63.52,0,DS1
55.16,74.81,64.76,7.4,85.18,1,DS1
48.04,50.37,96.64,81.0,93.56,0,DS1
51.58,69.8,81.2,17.3,59.54,0,DS1
98.26,61.9,89.83,67.9,53.54,1,DS1
72.97,96.86,50.16,66.2,50.43,0,DS1
50.95,70.27,72.52,91.0,60.76,0,DS1
90.44,82.7,93.55,32.1,53.57,1,DS1
63.71,86.6,66.91,10.9,67.97,0,DS1
93.95,88.66,86.33,86.5,72.01,0,DS1
55.64,86.79,82.88,33.199999999999996,74.0,0,DS1
63.59,64.46,57.61,23.3,57.12,0,DS1
70.3,84.3,88.75,48.6,73.2,0,DS1
93.56,77.45,55.63,14.6,50.45,1,DS1
92.13,79.87,86.4,29.700000000000003,61.97,0,DS1
74.46,50.04,99.55,38.5,68.45,0,DS1
53.31,74.81,97.9,27.7,55.92,0,DS1
64.2,96.53,90.01,45.0,90.7,0,DS1
98.54,64.5,76.73,38.5,60.06,1,DS1
76.47,71.9,83.74,77.5,87.74,1,DS1
86.87,59.33,86.41,91.8,73.69,0,DS1
66.99,56.93,50.42,10.1,73.99,0,DS1
71.92,74.81,55.12,82.30000000000001,82.26,0,DS1
65.74,77.68,79.85,93.2,52.21,0,DS1
82.18,95.95,50.33,68.7,53.94,0,DS1
91.09,66.31,95.45,99.60000000000001,66.34,0,DS1
70.44,66.17,74.48,33.5,70.84,0,DS1
68.85,78.21,62.89,83.0,71.5,0,DS1
60.42,67.84,69.69,67.4,83.84,1,DS1
50.63,74.81,92.54,32.3,50.04,0,DS1
96.35,68.89,96.36,70.5,97.96,0,DS1
58.96,74.52,55.81,51.0,58.72,0,DS1
88.04,76.67,88.9,18.9,62.43,0,DS1
82.92,89.1,78.91,17.4,95.28,0,DS1
87.46,78.2,79.28,71.3,50.27,0,DS1
96.21,61.96,88.97,71.2,99.57,0,DS1
77.4,56.2,61.14,53.099999999999994,51.8,0,DS1
93.88,74.81,76.55,50.099999999999994,56.03,0,DS1
50.06,90.08,65.97,18.0,62.01,0,DS1
77.6,74.81,54.73,42.9,71.94,0,DS1
86.34,91.08,55.25,87.10000000000001,75.92,0,DS1
56.3,79.53,56.82,85.5,55.24,0,DS1
84.45,75.94,80.74,66.10000000000001,53.68,0,DS1
86.71,50.61,55.29,99.7,51.59,1,DS1
89.87,89.04,78.51,89.3,62.84,0,DS1
58.77,59.9,79.41,14.5,96.08,0,DS1
80.9,74.81,95.19,39.900000000000006,69.49,0,DS1
58.26,50.79,81.32,13.200000000000001,88.2,0,DS1
84.34,89.82,99.28,46.6,59.51,1,DS1
67.78,51.15,51.55,77.6,53.23,0,DS1
75.85,74.81,85.21,15.600000000000001,77.71,0,DS1
64.95,63.41,51.32,88.0,91.1,0,DS1
49.72,57.88,86.47,56.900000000000006,94.92,0,DS1
50.68,74.05,69.29,74.9,77.31,0,DS1
44.65,64.18,80.57,4.5,64.7,0,DS1
77.08,99.66,65.48,9.399999999999999,55.48,0,DS1
90.92,79.0,57.96,62.1,83.39,0,DS1
41.25,78.32,86.18,83.80000000000001,64.02,0,DS1
43.97,61.04,95.23,87.4,92.2,0,DS1
67.45,70.43,59.18,68.8,80.26,0,DS1
84.26,56.2,96.04,20.099999999999998,92.94,0,DS1
49.46,88.13,57.01,19.5,78.33,0,DS1
56.3,66.56,86.78,88.10000000000001,88.59,0,DS1
53.92,87.6,97.97,11.299999999999999,64.72,0,DS1
63.94,68.58,57.37,68.60000000000001,75.15,0,DS1
53.5,99.44,71.75,53.4,50.97,0,DS1
61.16,58.56,66.87,42.1,80.39,0,DS1
83.71,50.08,69.42,44.0,76.69,0,DS1
76.66,79.74,87.66,94.5,87.76,1,DS1
44.87,97.65,83.06,86.1,86.45,0,DS1
78.26,82.35,98.43,86.5,81.38,0,DS1
68.62,54.29,59.27,40.7,52.83,1,DS1
96.07,77.02,77.16,10.700000000000001,95.15,0,DS1
57.36,95.47,72.46,99.80000000000001,50.9,0,DS1
83.57,50.33,95.94,14.5,90.16,0,DS1
83.85,58.35,50.53,51.6,73.97,1,DS1
53.29,74.81,99.46,26.5,90.9,0,DS1
94.19,94.7,73.99,51.1,73.25,0,DS1
69.47,85.36,81.28,30.5,82.35,1,DS1
80.73,74.81,68.0,89.7,68.16,0,DS1
48.75,54.51,92.63,96.8,87.18,0,DS1
55.47,74.81,78.1,41.0,62.71,0,DS1
75.17,84.25,83.14,7.0,85.97,0,DS1
59.14,85.13,82.45,66.3,59.67,0,DS1
69.98,89.67,68.2,37.7,86.11,0,DS1
62.44,95.88,53.8,98.6,64.68,0,DS1
78.43,68.08,90.39,8.9,63.93,0,DS1
69.23,52.15,64.49,11.899999999999999,90.57,0,DS1
40.28,68.12,92.45,69.9,90.68,0,DS1
78.98,83.58,80.43,75.9,84.57,0,DS1
65.33,60.67,67.69,47.1,96.2,0,DS1
60.5,90.5,79.71,27.7,57.81,0,DS1
45.65,60.99,82.27,31.0,63.47,0,DS1
53.22,50.5,85.33,33.8,64.7,0,DS1
53.43,75.4,91.12,22.5,65.26,1,DS1
96.12,86.32,57.99,85.1,66.4,0,DS1
65.95,67.48,97.21,6.5,84.85,0,DS1
42.52,87.44,70.54,40.7,63.54,0,DS1
48.33,71.92,93.02,74.80000000000001,64.3,0,DS1
44.74,58.59,61.02,0.4,78.52,0,DS1
75.33,54.53,51.45,87.8,59.67,0,DS1
51.2,85.53,78.67,70.6,68.24,1,DS1
69.91,69.29,66.23,7.3,52.9,0,DS1
62.2,95.64,99.22,89.5,97.63,0,DS1
88.23,77.01,55.22,48.7,65.87,0,DS1
59.23,67.42,52.37,65.19999999999999,92.5,0,DS1
67.5,67.45,52.25,88.2,76.5,1,DS1
83.28,56.57,60.84,88.10000000000001,61.41,0,DS1
66.0,79.69,78.96,40.9,59.67,0,DS1
87.59,79.11,75.28,23.799999999999997,84.75,0,DS1
79.7,90.0,67.5,25.7,98.24,0,DS1
64.63,60.06,54.44,76.6,59.15,1,DS1
70.24,64.54,61.69,92.89999999999999,55.77,0,DS1
98.03,54.86,59.21,7.199999999999999,69.35,1,DS1
79.7,64.77,87.28,1.5,69.69,0,DS1
94.3,71.41,89.0,82.30000000000001,90.31,0,DS1
50.73,98.2,88.85,38.7,73.44,0,DS1
68.99,82.65,98.45,27.599999999999998,53.12,0,DS1
94.52,89.14,94.21,18.799999999999997,96.03,0,DS1
59.36,66.28,74.89,34.6,68.66,0,DS1
98.06,57.23,70.75,97.10000000000001,83.43,0,DS1
45.82,62.84,95.79,97.69999999999999,83.37,0,DS1
94.16,62.82,80.56,33.199999999999996,52.82,0,DS1
66.71,79.16,64.72,96.4,50.18,1,DS1
44.42,74.81,78.22,30.0,54.4,0,DS1
92.77,92.87,99.61,85.39999999999999,97.83,1,DS1
55.12,99.43,92.47,21.200000000000003,89.7,0,DS1
41.34,67.16,64.06,82.6,56.6,0,DS1
48.15,85.25,97.65,35.4,80.74,0,DS1
79.55,82.87,99.07,19.6,80.6,0,DS1
98.67,59.72,61.56,93.5,50.03,0,DS1
46.69,95.9,94.78,21.400000000000002,71.45,0,DS1
67.72,74.81,94.16,99.2,85.59,0,DS1
50.84,86.85,51.99,10.9,59.34,0,DS1
84.7,67.38,83.48,1.0,92.55,0,DS1
47.08,68.35,65.26,87.10000000000001,83.02,0,DS1
54.39,72.77,83.73,58.7,50.35,1,DS1
51.78,93.23,95.68,42.199999999999996,92.75,0,DS1
73.15,57.01,74.94,8.2,50.97,0,DS1
92.39,52.73,70.72,57.5,94.4,0,DS1
70.67,74.81,96.08,39.4,66.69,0,DS1
43.49,52.78,98.71,48.4,84.93,0,DS1
73.8,84.38,53.11,63.0,89.37,0,DS1
87.85,88.02,96.14,64.0,64.06,0,DS1
47.93,92.74,54.14,96.1,67.82,0,DS1
44.36,87.19,66.86,65.5,75.48,0,DS1
51.27,95.82,88.13,33.9,79.13,0,DS1
84.77,87.42,88.85,33.0,64.6,0,DS1
75.5,96.8,86.29,47.699999999999996,99.62,1,DS1
72.44,59.66,51.96,25.9,86.85,0,DS1
54.97,74.99,56.65,37.599999999999994,63.71,0,DS1
59.93,99.7,96.81,84.2,82.02,0,DS1
97.95,84.08,54.07,86.0,71.77,0,DS1
54.44,93.93,53.93,62.800000000000004,93.02,0,DS1
94.1,51.52,91.78,58.3,66.45,0,DS1
74.83,93.59,82.06,42.699999999999996,59.39,0,DS1
47.4,84.89,67.58,63.6,52.31,0,DS1
68.04,58.54,58.29,80.60000000000001,99.22,0,DS1
96.91,51.28,94.21,73.8,67.96,0,DS1
65.11,63.0,99.43,3.5,61.03,0,DS1
91.8,95.79,52.5,73.1,74.59,0,DS1
55.39,83.41,77.71,72.0,64.58,0,DS1
74.26,95.97,63.07,9.9,61.65,0,DS1
90.63,72.31,91.62,15.0,80.82,1,DS1
95.24,96.83,67.3,78.8,53.74,0,DS1
69.15,73.15,85.73,55.9,75.45,0,DS1
78.38,60.21,76.98,82.2,69.37,0,DS1
40.18,57.57,77.08,18.5,76.63,0,DS1
55.19,99.69,92.9,3.1,66.02,0,DS1
56.72,66.69,73.52,16.200000000000003,78.52,0,DS1
45.61,58.0,92.28,45.300000000000004,54.09,0,DS1
56.78,50.42,68.17,52.300000000000004,68.81,0,DS1
59.27,64.28,58.74,85.8,61.87,0,DS1
98.13,94.46,72.77,71.6,71.9,0,DS1
80.12,74.81,74.92,99.0,69.92,0,DS1
65.56,81.62,73.92,7.9,81.56,0,DS1
99.28,74.81,90.42,13.0,81.44,1,DS1
49.19,75.64,78.23,8.4,70.67,0,DS1
68.56,74.81,94.42,53.8,59.08,0,DS1
78.82,66.19,75.71,26.7,79.1,0,DS1
43.33,74.81,61.24,68.4,98.33,0,DS1
83.02,53.94,56.47,13.3,59.27,0,DS1
45.99,86.24,93.42,10.3,53.45,0,DS1
48.42,83.03,52.81,46.0,63.23,0,DS1
49.58,59.58,55.88,37.599999999999994,70.65,0,DS1
95.73,69.44,53.18,82.89999999999999,65.31,0,DS1
80.99,65.64,71.19,83.80000000000001,91.74,1,DS1
79.33,54.72,76.63,11.7,74.65,0,DS1
73.33,79.24,50.99,81.19999999999999,62.31,0,DS1
57.57,99.68,75.78,56.4,97.51,0,DS1
77.25,74.81,69.69,50.4,56.25,0,DS1
64.61,77.26,88.68,9.5,56.15,0,DS1
48.72,52.02,91.5,74.0,62.26,0,DS1
81.38,56.96,84.25,6.0,53.84,1,DS1
47.77,75.66,73.67,27.799999999999997,87.58,0,DS1
51.44,99.26,60.81,9.5,65.64,0,DS1
89.06,93.83,92.36,53.099999999999994,86.49,0,DS1
79.61,67.01,67.08,64.5,88.14,0,DS1
77.86,77.15,67.81,89.1,61.88,0,DS1
65.09,74.81,95.8,73.4,75.92,1,DS1
63.78,84.27,98.78,96.1,75.98,0,DS1
81.42,84.39,94.91,76.10000000000001,93.57,1,DS1
84.4,89.49,99.91,29.8,51.28,0,DS1
70.61,51.25,93.45,54.800000000000004,65.84,0,DS1
98.16,97.18,85.22,45.8,94.12,0,DS1
97.34,53.5,64.69,56.6,61.84,0,DS1
64.75,73.81,97.65,57.199999999999996,56.84,0,DS1
89.24,95.98,93.83,70.19999999999999,78.81,0,DS1
72.6,74.38,62.04,8.299999999999999,65.29,0,DS1
70.71,53.18,74.46,74.7,73.36,1,DS1
43.3,61.46,53.5,14.399999999999999,91.0,0,DS1
74.44,78.93,97.67,2.6,76.03,0,DS1
94.03,54.39,78.64,51.900000000000006,75.79,0,DS1
86.81,71.18,62.26,58.099999999999994,63.91,0,DS1
87.18,66.45,64.62,3.5,89.64,0,DS1
49.6,90.76,99.03,51.5,86.99,0,DS1
61.51,55.51,80.78,53.5,61.71,0,DS1
53.99,84.14,71.03,5.2,66.0,1,DS1
58.95,70.33,74.99,71.2,89.43,0,DS1
74.77,79.39,54.93,21.0,67.89,0,DS1
61.89,60.28,53.75,79.4,70.18,0,DS1
73.64,80.49,79.64,31.099999999999998,68.22,1,DS1
66.31,83.7,75.6,47.800000000000004,58.08,0,DS1
57.2,53.51,67.96,89.2,67.04,0,DS1
45.72,91.22,78.31,80.60000000000001,90.15,0,DS1
93.51,93.06,53.63,78.2,74.55,1,DS1
40.68,53.18,97.2,16.0,72.91,0,DS1
40.1,80.16,64.69,4.8,57.82,0,DS1
89.61,79.7,53.59,60.599999999999994,58.88,0,DS1
99.81,50.62,58.48,41.1,52.15,0,DS1
83.63,67.12,54.77,90.9,50.7,1,DS1
40.92,98.45,58.93,35.0,74.4,0,DS1
53.6,77.77,70.84,41.1,70.46,0,DS1
98.31,96.66,86.9,52.599999999999994,63.77,1,DS1
88.52,83.78,63.62,79.6,99.5,0,DS1
74.01,51.42,71.8,26.8,69.9,1,DS1
54.21,53.89,96.44,94.2,89.44,0,DS1
40.86,86.11,64.79,54.0,60.53,0,DS1
41.25,77.73,89.74,84.1,62.35,1,DS1
76.72,56.36,57.89,52.599999999999994,78.42,0,DS1
41.31,80.7,58.92,77.2,50.2,0,DS1
99.62,74.81,72.81,5.1,50.87,0,DS1
51.0,87.65,61.71,79.9,57.11,0,DS1
82.64,62.31,95.15,52.400000000000006,61.16,1,DS1
49.3,62.91,52.54,44.900000000000006,76.39,0,DS1
72.41,98.39,79.86,11.200000000000001,84.31,0,DS1
44.84,94.37,80.21,74.2,65.59,0,DS1
86.01,65.92,53.3,13.100000000000001,61.95,1,DS1
75.1,91.2,86.63,19.2,91.14,0,DS1
45.17,58.09,73.44,12.6,58.14,0,DS1
90.92,74.81,86.15,0.7000000000000001,83.92,1,DS1
72.82,59.06,91.35,66.2,96.57,0,DS1
95.3,54.39,66.14,27.1,61.61,0,DS1
95.0,92.73,74.22,14.9,54.35,0,DS1
95.23,78.94,63.04,32.0,98.99,0,DS1
44.67,62.95,60.08,49.900000000000006,63.54,0,DS1
47.26,92.43,50.03,50.300000000000004,63.78,1,DS1
99.26,90.13,98.18,36.7,74.19,0,DS1
69.26,55.05,72.05,49.5,61.55,0,DS1
54.29,74.81,50.65,42.699999999999996,99.64,0,DS1
86.18,86.09,50.45,82.30000000000001,52.15,0,DS1
55.86,85.79,64.42,3.0,72.57,0,DS1
83.63,86.16,50.7,86.8,77.42,0,DS1
90.24,58.47,68.73,24.4,73.35,0,DS1
87.06,74.81,53.15,72.2,76.03,0,DS1
56.44,92.21,51.96,40.5,99.38,0,DS1
64.1,94.92,83.47,29.4,93.85,1,DS1
64.8,63.96,95.34,61.5,65.42,1,DS1
69.48,51.15,70.47,76.9,77.57,0,DS1
50.04,92.99,91.84,45.0,50.02,0,DS1
67.15,68.85,51.46,46.7,70.48,0,DS1
70.65,74.81,88.88,5.8999999999999995,58.19,0,DS1
71.9,67.35,53.14,92.4,85.57,0,DS1
89.19,70.78,91.92,84.7,61.05,1,DS1
71.04,68.91,94.12,39.8,87.44,1,DS1
53.85,78.32,89.3,76.5,65.66,0,DS1
79.79,53.95,91.04,31.299999999999997,96.29,1,DS1
87.84,98.58,78.07,73.0,72.27,0,DS1
59.16,96.82,63.24,51.7,91.98,0,DS1
78.72,96.72,82.16,46.1,81.41,1,DS1
48.82,93.96,71.98,5.699999999999999,98.87,0,DS1
60.52,83.02,50.27,96.5,87.14,0,DS1
94.55,61.06,73.84,83.69999999999999,86.39,0,DS1
94.68,52.47,82.56,79.3,63.24,0,DS1
74.52,54.97,50.69,30.5,75.24,0,DS1
82.14,66.2,81.07,29.0,64.51,0,DS1
91.24,75.19,82.63,57.300000000000004,50.96,0,DS1
97.51,99.66,57.91,84.60000000000001,85.53,0,DS1
69.39,71.77,71.55,93.5,61.79,0,DS1
73.69,76.23,98.22,26.9,69.87,0,DS1
64.94,84.76,94.21,60.7,64.23,0,DS1
44.32,59.04,70.54,72.4,59.98,0,DS1
65.37,96.64,67.49,22.599999999999998,53.36,1,DS1
87.44,76.45,56.2,40.7,66.89,0,DS1
88.29,63.81,51.76,18.700000000000003,54.09,0,DS1
93.54,96.76,64.87,69.9,77.02,0,DS1
43.09,81.27,97.01,86.4,50.98,0,DS1
